SEP=	
Simbol	Cotatie	Capitalizare	MedieZilnicaTranz	VarYoY	VarYTD	BET_YTD	BET_YoY	VariatieCA	VariatieProfitNet	PE	PBV	GradIndatorare	CapitNetpeAct	ROE	ROA	MarjaOperationala	MarjaNeta	DataURap	PS	PAvgProfit	PBVxPE	PretNWCPS	nume	RandDividendHist	RandDividend	capmln
TSND	0.07	21126197.26	699.959655737705	-6.666666666666654	-5.405405405405395	-33.91502234705601	-88.29231790567366				0.5879068599040163	7.474081703808035	0.007092402298244942	-0.8635354467152951	-0.7989941018864504		-1.2136528554211807	2025-12-31	0.8262716278275173			9.869716501744682	TUSNAD SA BAILE TUSNAD			21.12619726
TTS	6.38	1148400000	599252.4144939273	31.546391752577318	16.636197440585022	-11.873419501065595	-50.07925948642968	-1.5454687424990565		526.1221671798542	1.1316721474128202	24.359328552406083	-0.5952730722222223	-1.0342475205775519	-0.790727764922875	1.077777322393093	-1.6149017240654837	2025-12-31	1.7700026716498005	227.89762784579324	595.3978027339124		TRANSPORT TRADE SERVICES S.A.	3.7804878048780495	2.429467084639499	1148.4
TUAA	0.114	53939605.362	169.1126344086021	22.580645161290324	39.02439024390243	10.514773302251815	-59.04500607771668				0.6576989802652649	3.6841900484439876	0.011424743430439338	-2.1044399724759377	-2.0269084044345016		-6.4109951806823435	2025-12-31	2.003623314500845			9.978342244103782	TURISM COVASNA SA COVASNA			53.939605362
TVBETETF	61.17	1612441200	3218714.177773279	87.63803680981594	50.64647210934616	22.136855167695547	6.012385570808945			116.64714157421004	16.60359182613827			4.619628872129847	4.610613782787795			2020-12-31			1936.7615263839475		FDI ETF BET PATRIA-TRADEVILLE			1612.4412
UAM	0.496	19583027.856	1133.6423033707865	29.166666666666675	9.734513274336276	-18.77510366731434	-52.45898457234033	-43.167834291250195	-25.890868596881955	6564.876921220248	0.2910133596831589	24.210790300374338	0.515974821988733	0.005124370767248197	0.0037451141358290333	3.657095329783233	0.024460942337939693	2025-12-31	1.564932195771037	3578.7697105263155	1910.4668887507366	0.9612872156983482	UAMT S.A.			19.583027855999998
UARG	1.8	64404838.800000004	2388.6052293577973	5.882352941176472	6.5088757396449815	-22.000741202005635	-75.74329829783052	-67.53497540035649			1.0144091793983305	34.026081986803135	-0.6256448700248901	-26.62774100614737	-19.0321369549709		-34.42564057303638	2025-12-31	1.670206134631529				ARGUS SA Constanta			64.40483880000001
UCET	13	36573030	176.54166666666666	52.941176470588225	31.313131313131315	2.8035143714806985	-28.684474768418774				7.895373914395073	4.624277456647398	1.6465337982660995	-1.119012307300403	-1.0672660734368007			2025-12-31				7.895373914395072	CLABUCET ESTIVAL 2002 SA NEPTUN			36.57303
UNIR	2	8090140	9219.549670329676	-21.875	72.41379310344828	43.904176161797665	-103.500651239007			6.058160328048572	0.4039599372549725	51.569276232542414	-0.45102729989839485	6.668029820615431	3.2293751031539566	31.031828284413045	21.510710317413018	2025-12-31	1.3031533187309665		2.447254065999065		UNIREA SA CLUJ NAPOCA			8.09014
UNISEM	0.67	52880506.43	13033.597971751407	68.34170854271358	60.28708133971294	31.777464398062325	-13.283942696293423			25.48124122042797	1.274205275202692	5.938548376045765	0.22327700880908527	5.000562037696887	4.703601242014077	43.39777770788416	91.93199784353587	2025-12-31	23.425414129270013		32.4683319817816	3.0007567889486046	UNISEM SA BUCURESTI	21.14679802955665	12.814328358208954	52.88050643
UPRR	2.5	3316565		0	0	-28.509616941650616	-81.625651239007			3.6890564031376107	0.07893497163882664	7.893851445687708	24.221111300396647	2.1397062829316185	1.9708010475829503	1.6020673725079653	1.7218170736843321	2025-12-31	0.06351880300706848		0.2911955625556991	0.10321574303484002	UPRUC CTR SA FAGARAS			3.316565
URBA	9.75	776568	32.88333333333333	-63.888888888888886	-63.888888888888886	-92.3985058305395	-145.51454012789588				0.8834605412698647	86.98321247611386	-19.14839041783849	-62.19472654939039	-8.095755405996146		-3.836211986962538	2025-12-31	0.0544924321797036				URBANA SA BISTRITA			0.776568
URCB	0.35	572355	0.36	-5.405405405405405	-5.405405405405405	-33.91502234705602	-87.0310566444124				1.3847711584942455	3.4691422899515385	0.19377484253653765	-11.011054362105966	-10.629065218660594		-142.221875	2025-12-31	17.88609375			1.8062200201969199	URC SA VASCAU			0.572355
UTGR	9.2	6224600.399999999	13.799999999999999	0	0	-28.509616941650616	-81.625651239007			245.11125812167748	1.6100955462286166	19.28854167536556	0.34768182066755643	0.656883555070872	0.530180296792404	1.5708991726683603	1.422869226019653	2025-12-31	3.487612661322946		394.65254503220575	26.460975101705937	UTILAJ GREU SA MURFATLAR			6.224600399999999
UZC	5.65	26849393.25	1457.8518000000008	-27.096774193548377	-29.374999999999996	-57.88461694165061	-108.72242543255538			1838.999537671233	0.2593414686421019	14.810975849787717	2.391220311840753	0.014102312878801045	0.012013622724060317	1.1029982930852453	0.18380996768721486	2025-12-31	3.3802644559615236		476.9288409318039	2.3628103073658866	UZUC S.A.			26.84939325
UZIN	0.705	10359093.75	12597.52030612245	13.709677419354826	27.027027027027017	-1.482589914623599	-67.91597381965218				0.2044379537609701	16.572643735355147	0.48148682262866865	-9.708648653673103	-8.099668900782506		-719.3291982137687	2025-12-31	15.147132686453244			1.4642145264766855	UZINEXPORT SA BUCURESTI			10.35909375
UZT	1	5365459	395.0105882352941	-20.63492063492064	-20.63492063492064	-49.14453757657125	-102.26057187392763	-52.07031306047174			0.1512115816640937	63.63869503421443	-5.636228512788934	-28.406790738001288	-10.959453847603081		-50.80685684256244	2025-12-31	0.2832073067462866				UZTEL S.A.			5.365459
VAC	6.6	207867224.39999998	1433.2700787401577	-11.409395973154368	-6.382978723404253	-34.89259566505487	-93.03504721216137	-11.051738099446185	-13.574428395363658	10.918345286840845	2.59396788031634	27.109621487150807	1.5185916293978283	25.221668240176992	15.47421648098778	32.567169181813526	27.33130728500876	2025-12-31	2.9832455866334344	66.27125841513072	28.321836980268447	4.346132213712463	PRODVINALCO S.A.	7.0562962962962965	6.902898550724637	207.86722439999997
VESY	0.0505	10053695.9945		0	0	-28.509616941650616	-81.625651239007				-0.22116958767915712	286.5761685638567			-0.9084725538168341		-45.5863210966849	2025-12-31	20.70638633283629				VES SA			10.0536959945
VIAG	1.8	39987460.800000004	500.51636363636374	24.13793103448276	-5.263157894736836	-33.772774836387455	-57.48772020452424			9.927733428272228	2.43966365279826	44.7701392947635	-0.2087829192695326	24.5742260348226	13.572310808422483	37.43531891392401	32.16916097183459	2024-12-31	3.1936685473955255		24.220330399626015		VINALCOOL ARGES SA PITESTI			39.98746080000001
VITK	6.6	9347144.4	26485.18181818182	-26.66666666666667	43.47826086956521	14.968643927914595	-108.29231790567367				1.025603302069027	15.785896721907852	0.27269434288401495	-6.040970172598677	-5.087348860150992		-73.27617415006549	2025-12-31	12.44043324566914			24.202922327608302	VITIMAS SA TECUCI			9.347144400000001
VNC	0.0975	195986285.7225	8096.6754112970675	-19.753086419753085	1.5625	-26.947116941650616	-101.37873765876009	-20.60083813735638			0.6973680687349156	62.496777016607574	-0.13773702378197025	-17.842189708884217	-6.644843244634085		-11.689679280863487	2025-12-31	0.497950125470108				VRANCART SA			195.98628572249999
WINE	20	822882420	119306.90133603236	-3.8461538461538547	2.7749229188078095	-25.734694022842806	-85.47180508516085	-1.5802556049846928	-10.87454179895685	15.515836211039716	1.9112828622077207	49.86677850209767	1.7597811118628588	12.506731075425147	6.213922712300308	18.302003520830933	12.38154217296731	2025-12-31	1.892530594598531	88.58442424545805	29.655151842982185	11.365049815103719	PURCARI WINERIES PUBLIC COMPANY LIMITED	3.1553398058252426	3.25	822.88242
XFOA	2.14	11249849.46	422.4546511627907	122.9166666666667	75.40983606557378	46.900219123923165	41.2910154276597																Fondul Oamenilor de Afaceri Bucuresti ETF			11.24984946
